Date,Close,Stock
2019-05-06,52.119998931884766,AAPL
2019-05-07,50.71500015258789,AAPL
2019-05-08,50.724998474121094,AAPL
2019-05-09,50.18000030517578,AAPL
2019-05-10,49.29499816894531,AAPL
2019-05-13,46.43000030517578,AAPL
2019-05-14,47.165000915527344,AAPL
2019-05-15,47.72999954223633,AAPL
2019-05-16,47.52000045776367,AAPL
2019-05-17,47.25,AAPL
2019-05-20,45.772499084472656,AAPL
2019-05-21,46.650001525878906,AAPL
2019-05-22,45.69499969482422,AAPL
2019-05-23,44.915000915527344,AAPL
2019-05-24,44.74250030517578,AAPL
2019-05-28,44.557498931884766,AAPL
2019-05-29,44.345001220703125,AAPL
2019-05-30,44.57500076293945,AAPL
2019-05-31,43.76750183105469,AAPL
2019-06-03,43.32500076293945,AAPL
2019-06-04,44.90999984741211,AAPL
2019-06-05,45.6349983215332,AAPL
2019-06-06,46.30500030517578,AAPL
2019-06-07,47.537498474121094,AAPL
2019-06-10,48.14500045776367,AAPL
2019-06-11,48.70249938964844,AAPL
2019-06-12,48.54750061035156,AAPL
2019-06-13,48.537498474121094,AAPL
2019-06-14,48.185001373291016,AAPL
2019-06-17,48.47249984741211,AAPL
2019-06-18,49.61249923706055,AAPL
2019-06-19,49.467498779296875,AAPL
2019-06-20,49.8650016784668,AAPL
2019-06-21,49.69499969482422,AAPL
2019-06-24,49.64500045776367,AAPL
2019-06-25,48.89250183105469,AAPL
2019-06-26,49.95000076293945,AAPL
2019-06-27,49.935001373291016,AAPL
2019-06-28,49.47999954223633,AAPL
2019-07-01,50.38750076293945,AAPL
2019-07-02,50.682498931884766,AAPL
2019-07-03,51.102500915527344,AAPL
2019-07-05,51.057498931884766,AAPL
2019-07-08,50.005001068115234,AAPL
2019-07-09,50.310001373291016,AAPL
2019-07-10,50.807498931884766,AAPL
2019-07-11,50.4375,AAPL
2019-07-12,50.82500076293945,AAPL
2019-07-15,51.3025016784668,AAPL
2019-07-16,51.125,AAPL
2019-07-17,50.837501525878906,AAPL
2019-07-18,51.415000915527344,AAPL
2019-07-19,50.647499084472656,AAPL
2019-07-22,51.80500030517578,AAPL
2019-07-23,52.209999084472656,AAPL
2019-07-24,52.16749954223633,AAPL
2019-07-25,51.755001068115234,AAPL
2019-07-26,51.935001373291016,AAPL
2019-07-29,52.41999816894531,AAPL
2019-07-30,52.19499969482422,AAPL
2019-07-31,53.2599983215332,AAPL
2019-08-01,52.10749816894531,AAPL
2019-08-02,51.005001068115234,AAPL
2019-08-05,48.334999084472656,AAPL
2019-08-06,49.25,AAPL
2019-08-07,49.7599983215332,AAPL
2019-08-08,50.85749816894531,AAPL
2019-08-09,50.247501373291016,AAPL
2019-08-12,50.119998931884766,AAPL
2019-08-13,52.24250030517578,AAPL
2019-08-14,50.6875,AAPL
2019-08-15,50.435001373291016,AAPL
2019-08-16,51.625,AAPL
2019-08-19,52.587501525878906,AAPL
2019-08-20,52.59000015258789,AAPL
2019-08-21,53.15999984741211,AAPL
2019-08-22,53.1150016784668,AAPL
2019-08-23,50.65999984741211,AAPL
2019-08-26,51.622501373291016,AAPL
2019-08-27,51.040000915527344,AAPL
2019-08-28,51.38249969482422,AAPL
2019-08-29,52.252498626708984,AAPL
2019-08-30,52.185001373291016,AAPL
2019-09-03,51.42499923706055,AAPL
2019-09-04,52.29750061035156,AAPL
2019-09-05,53.31999969482422,AAPL
2019-09-06,53.314998626708984,AAPL
2019-09-09,53.54249954223633,AAPL
2019-09-10,54.17499923706055,AAPL
2019-09-11,55.897499084472656,AAPL
2019-09-12,55.772499084472656,AAPL
2019-09-13,54.6875,AAPL
2019-09-16,54.974998474121094,AAPL
2019-09-17,55.17499923706055,AAPL
2019-09-18,55.692501068115234,AAPL
2019-09-19,55.2400016784668,AAPL
2019-09-20,54.432498931884766,AAPL
2019-09-23,54.68000030517578,AAPL
2019-09-24,54.41999816894531,AAPL
2019-09-25,55.25749969482422,AAPL
2019-09-26,54.97249984741211,AAPL
2019-09-27,54.70500183105469,AAPL
2019-09-30,55.99250030517578,AAPL
2019-10-01,56.147499084472656,AAPL
2019-10-02,54.7400016784668,AAPL
2019-10-03,55.20500183105469,AAPL
2019-10-04,56.752498626708984,AAPL
2019-10-07,56.76499938964844,AAPL
2019-10-08,56.099998474121094,AAPL
2019-10-09,56.75749969482422,AAPL
2019-10-10,57.522499084472656,AAPL
2019-10-11,59.0525016784668,AAPL
2019-10-14,58.967498779296875,AAPL
2019-10-15,58.83000183105469,AAPL
2019-10-16,58.592498779296875,AAPL
2019-10-17,58.81999969482422,AAPL
2019-10-18,59.102500915527344,AAPL
2019-10-21,60.127498626708984,AAPL
2019-10-22,59.9900016784668,AAPL
2019-10-23,60.79499816894531,AAPL
2019-10-24,60.89500045776367,AAPL
2019-10-25,61.64500045776367,AAPL
2019-10-28,62.26250076293945,AAPL
2019-10-29,60.8224983215332,AAPL
2019-10-30,60.814998626708984,AAPL
2019-10-31,62.189998626708984,AAPL
2019-11-01,63.95500183105469,AAPL
2019-11-04,64.375,AAPL
2019-11-05,64.28250122070312,AAPL
2019-11-06,64.30999755859375,AAPL
2019-11-07,64.85749816894531,AAPL
2019-11-08,65.03500366210938,AAPL
2019-11-11,65.55000305175781,AAPL
2019-11-12,65.48999786376953,AAPL
2019-11-13,66.11750030517578,AAPL
2019-11-14,65.66000366210938,AAPL
2019-11-15,66.44000244140625,AAPL
2019-11-18,66.7750015258789,AAPL
2019-11-19,66.57250213623047,AAPL
2019-11-20,65.79750061035156,AAPL
2019-11-21,65.50250244140625,AAPL
2019-11-22,65.44499969482422,AAPL
2019-11-25,66.59249877929688,AAPL
2019-11-26,66.07250213623047,AAPL
2019-11-27,66.95999908447266,AAPL
2019-11-29,66.8125,AAPL
2019-12-02,66.04000091552734,AAPL
2019-12-03,64.86250305175781,AAPL
2019-12-04,65.43499755859375,AAPL
2019-12-05,66.3949966430664,AAPL
2019-12-06,67.67749786376953,AAPL
2019-12-09,66.7300033569336,AAPL
2019-12-10,67.12000274658203,AAPL
2019-12-11,67.69249725341797,AAPL
2019-12-12,67.86499786376953,AAPL
2019-12-13,68.7874984741211,AAPL
2019-12-16,69.96499633789062,AAPL
2019-12-17,70.10250091552734,AAPL
2019-12-18,69.93499755859375,AAPL
2019-12-19,70.00499725341797,AAPL
2019-12-20,69.86000061035156,AAPL
2019-12-23,71.0,AAPL
2019-12-24,71.06749725341797,AAPL
2019-12-26,72.47750091552734,AAPL
2019-12-27,72.44999694824219,AAPL
2019-12-30,72.87999725341797,AAPL
2019-12-31,73.4124984741211,AAPL
2020-01-02,75.0875015258789,AAPL
2020-01-03,74.35749816894531,AAPL
2020-01-06,74.94999694824219,AAPL
2020-01-07,74.59750366210938,AAPL
2020-01-08,75.79750061035156,AAPL
2020-01-09,77.40750122070312,AAPL
2020-01-10,77.5824966430664,AAPL
2020-01-13,79.23999786376953,AAPL
2020-01-14,78.16999816894531,AAPL
2020-01-15,77.83499908447266,AAPL
2020-01-16,78.80999755859375,AAPL
2020-01-17,79.68250274658203,AAPL
2020-01-21,79.14250183105469,AAPL
2020-01-22,79.42500305175781,AAPL
2020-01-23,79.80750274658203,AAPL
2020-01-24,79.57749938964844,AAPL
2020-01-27,77.23750305175781,AAPL
2020-01-28,79.42250061035156,AAPL
2020-01-29,81.08499908447266,AAPL
2020-01-30,80.96749877929688,AAPL
2020-01-31,77.37750244140625,AAPL
2020-02-03,77.16500091552734,AAPL
2020-02-04,79.7125015258789,AAPL
2020-02-05,80.36250305175781,AAPL
2020-02-06,81.30249786376953,AAPL
2020-02-07,80.00749969482422,AAPL
2020-02-10,80.38749694824219,AAPL
2020-02-11,79.90249633789062,AAPL
2020-02-12,81.80000305175781,AAPL
2020-02-13,81.21749877929688,AAPL
2020-02-14,81.23750305175781,AAPL
2020-02-18,79.75,AAPL
2020-02-19,80.90499877929688,AAPL
2020-02-20,80.07499694824219,AAPL
2020-02-21,78.26249694824219,AAPL
2020-02-24,74.54499816894531,AAPL
2020-02-25,72.0199966430664,AAPL
2020-02-26,73.1624984741211,AAPL
2020-02-27,68.37999725341797,AAPL
2020-02-28,68.33999633789062,AAPL
2020-03-02,74.70249938964844,AAPL
2020-03-03,72.33000183105469,AAPL
2020-03-04,75.68499755859375,AAPL
2020-03-05,73.2300033569336,AAPL
2020-03-06,72.25749969482422,AAPL
2020-03-09,66.5425033569336,AAPL
2020-03-10,71.33499908447266,AAPL
2020-03-11,68.85749816894531,AAPL
2020-03-12,62.057498931884766,AAPL
2020-03-13,69.49250030517578,AAPL
2020-03-16,60.5525016784668,AAPL
2020-03-17,63.21500015258789,AAPL
2020-03-18,61.66749954223633,AAPL
2020-03-19,61.19499969482422,AAPL
2020-03-20,57.310001373291016,AAPL
2020-03-23,56.092498779296875,AAPL
2020-03-24,61.720001220703125,AAPL
2020-03-25,61.380001068115234,AAPL
2020-03-26,64.61000061035156,AAPL
2020-03-27,61.935001373291016,AAPL
2020-03-30,63.70249938964844,AAPL
2020-03-31,63.5724983215332,AAPL
2020-04-01,60.227500915527344,AAPL
2020-04-02,61.23249816894531,AAPL
2020-04-03,60.352500915527344,AAPL
2020-04-06,65.61750030517578,AAPL
2020-04-07,64.85749816894531,AAPL
2020-04-08,66.51750183105469,AAPL
2020-04-09,66.99749755859375,AAPL
2020-04-13,68.3125,AAPL
2020-04-14,71.76249694824219,AAPL
2020-04-15,71.10749816894531,AAPL
2020-04-16,71.67250061035156,AAPL
2020-04-17,70.69999694824219,AAPL
2020-04-20,69.23249816894531,AAPL
2020-04-21,67.09249877929688,AAPL
2020-04-22,69.0250015258789,AAPL
2020-04-23,68.75749969482422,AAPL
2020-04-24,70.74250030517578,AAPL
2020-04-27,70.7925033569336,AAPL
2020-04-28,69.6449966430664,AAPL
2020-04-29,71.93250274658203,AAPL
2020-04-30,73.44999694824219,AAPL
2020-05-01,72.26750183105469,AAPL
2020-05-04,73.29000091552734,AAPL
2020-05-05,74.38999938964844,AAPL
2020-05-06,75.15750122070312,AAPL
2020-05-07,75.93499755859375,AAPL
2020-05-08,77.53250122070312,AAPL
2020-05-11,78.75250244140625,AAPL
2020-05-12,77.85250091552734,AAPL
2020-05-13,76.9124984741211,AAPL
2020-05-14,77.38500213623047,AAPL
2020-05-15,76.92749786376953,AAPL
2020-05-18,78.73999786376953,AAPL
2020-05-19,78.28500366210938,AAPL
2020-05-20,79.80750274658203,AAPL
2020-05-21,79.2125015258789,AAPL
2020-05-22,79.72250366210938,AAPL
2020-05-26,79.18250274658203,AAPL
2020-05-27,79.52749633789062,AAPL
2020-05-28,79.5625,AAPL
2020-05-29,79.48500061035156,AAPL
2020-06-01,80.4625015258789,AAPL
2020-06-02,80.83499908447266,AAPL
2020-06-03,81.27999877929688,AAPL
2020-06-04,80.58000183105469,AAPL
2020-06-05,82.875,AAPL
2020-06-08,83.36499786376953,AAPL
2020-06-09,85.99749755859375,AAPL
2020-06-10,88.20999908447266,AAPL
2020-06-11,83.9749984741211,AAPL
2020-06-12,84.69999694824219,AAPL
2020-06-15,85.74749755859375,AAPL
2020-06-16,88.0199966430664,AAPL
2020-06-17,87.89749908447266,AAPL
2020-06-18,87.93250274658203,AAPL
2020-06-19,87.43000030517578,AAPL
2020-06-22,89.71749877929688,AAPL
2020-06-23,91.63249969482422,AAPL
2020-06-24,90.01499938964844,AAPL
2020-06-25,91.20999908447266,AAPL
2020-06-26,88.40750122070312,AAPL
2020-06-29,90.44499969482422,AAPL
2020-06-30,91.19999694824219,AAPL
2020-07-01,91.02749633789062,AAPL
2020-07-02,91.02749633789062,AAPL
2020-07-06,93.4625015258789,AAPL
2020-07-07,93.17250061035156,AAPL
2020-07-08,95.34249877929688,AAPL
2020-07-09,95.75250244140625,AAPL
2020-07-10,95.91999816894531,AAPL
2020-07-13,95.47750091552734,AAPL
2020-07-14,97.05750274658203,AAPL
2020-07-15,97.7249984741211,AAPL
2020-07-16,96.52249908447266,AAPL
2020-07-17,96.32749938964844,AAPL
2020-07-20,98.35749816894531,AAPL
2020-07-21,97.0,AAPL
2020-07-22,97.27249908447266,AAPL
2020-07-23,92.84500122070312,AAPL
2020-07-24,92.61499786376953,AAPL
2020-07-27,94.80999755859375,AAPL
2020-07-28,93.25250244140625,AAPL
2020-07-29,95.04000091552734,AAPL
2020-07-30,96.19000244140625,AAPL
2020-07-31,106.26000213623047,AAPL
2020-08-03,108.9375,AAPL
2020-08-04,109.66500091552734,AAPL
2020-08-05,110.0625,AAPL
2020-08-06,113.90249633789062,AAPL
2020-08-07,111.11250305175781,AAPL
2020-08-10,112.72750091552734,AAPL
2020-08-11,109.375,AAPL
2020-08-12,113.01000213623047,AAPL
2020-08-13,115.01000213623047,AAPL
2020-08-14,114.90750122070312,AAPL
2020-08-17,114.60749816894531,AAPL
2020-08-18,115.5625,AAPL
2020-08-19,115.7074966430664,AAPL
2020-08-20,118.2750015258789,AAPL
2020-08-21,124.37000274658203,AAPL
2020-08-24,125.85749816894531,AAPL
2020-08-25,124.82499694824219,AAPL
2020-08-26,126.52249908447266,AAPL
2020-08-27,125.01000213623047,AAPL
2020-08-28,124.80750274658203,AAPL
2020-08-31,129.0399932861328,AAPL
2020-09-01,134.17999267578125,AAPL
2020-09-02,131.39999389648438,AAPL
2020-09-03,120.87999725341797,AAPL
2020-09-04,120.95999908447266,AAPL
2020-09-08,112.81999969482422,AAPL
2020-09-09,117.31999969482422,AAPL
2020-09-10,113.48999786376953,AAPL
2020-09-11,112.0,AAPL
2020-09-14,115.36000061035156,AAPL
2020-09-15,115.54000091552734,AAPL
2020-09-16,112.12999725341797,AAPL
2020-09-17,110.33999633789062,AAPL
2020-09-18,106.83999633789062,AAPL
2020-09-21,110.08000183105469,AAPL
2020-09-22,111.80999755859375,AAPL
2020-09-23,107.12000274658203,AAPL
2020-09-24,108.22000122070312,AAPL
2020-09-25,112.27999877929688,AAPL
2020-09-28,114.95999908447266,AAPL
2020-09-29,114.08999633789062,AAPL
2020-09-30,115.80999755859375,AAPL
2020-10-01,116.79000091552734,AAPL
2020-10-02,113.0199966430664,AAPL
2020-10-05,116.5,AAPL
2020-10-06,113.16000366210938,AAPL
2020-10-07,115.08000183105469,AAPL
2020-10-08,114.97000122070312,AAPL
2020-10-09,116.97000122070312,AAPL
2020-10-12,124.4000015258789,AAPL
2020-10-13,121.0999984741211,AAPL
2020-10-14,121.19000244140625,AAPL
2020-10-15,120.70999908447266,AAPL
2020-10-16,119.0199966430664,AAPL
2020-10-19,115.9800033569336,AAPL
2020-10-20,117.51000213623047,AAPL
2020-10-21,116.87000274658203,AAPL
2020-10-22,115.75,AAPL
2020-10-23,115.04000091552734,AAPL
2020-10-26,115.05000305175781,AAPL
2020-10-27,116.5999984741211,AAPL
2020-10-28,111.19999694824219,AAPL
2020-10-29,115.31999969482422,AAPL
2020-10-30,108.86000061035156,AAPL
2020-11-02,108.7699966430664,AAPL
2020-11-03,110.44000244140625,AAPL
2020-11-04,114.94999694824219,AAPL
2020-11-05,119.02999877929688,AAPL
2020-11-06,118.69000244140625,AAPL
2020-11-09,116.31999969482422,AAPL
2020-11-10,115.97000122070312,AAPL
2020-11-11,119.48999786376953,AAPL
2020-11-12,119.20999908447266,AAPL
2020-11-13,119.26000213623047,AAPL
2020-11-16,120.30000305175781,AAPL
2020-11-17,119.38999938964844,AAPL
2020-11-18,118.02999877929688,AAPL
2020-11-19,118.63999938964844,AAPL
2020-11-20,117.33999633789062,AAPL
2020-11-23,113.8499984741211,AAPL
2020-11-24,115.16999816894531,AAPL
2020-11-25,116.02999877929688,AAPL
2020-11-27,116.58999633789062,AAPL
2020-11-30,119.05000305175781,AAPL
2020-12-01,122.72000122070312,AAPL
2020-12-02,123.08000183105469,AAPL
2020-12-03,122.94000244140625,AAPL
2020-12-04,122.25,AAPL
2020-12-07,123.75,AAPL
2020-12-08,124.37999725341797,AAPL
2020-12-09,121.77999877929688,AAPL
2020-12-10,123.23999786376953,AAPL
2020-12-11,122.41000366210938,AAPL
2020-12-14,121.77999877929688,AAPL
2020-12-15,127.87999725341797,AAPL
2020-12-16,127.80999755859375,AAPL
2020-12-17,128.6999969482422,AAPL
2020-12-18,126.66000366210938,AAPL
2020-12-21,128.22999572753906,AAPL
2020-12-22,131.8800048828125,AAPL
2020-12-23,130.9600067138672,AAPL
2020-12-24,131.97000122070312,AAPL
2020-12-28,136.69000244140625,AAPL
2020-12-29,134.8699951171875,AAPL
2020-12-30,133.72000122070312,AAPL
2020-12-31,132.69000244140625,AAPL
2021-01-04,129.41000366210938,AAPL
2021-01-05,131.00999450683594,AAPL
2021-01-06,126.5999984741211,AAPL
2021-01-07,130.9199981689453,AAPL
2021-01-08,132.0500030517578,AAPL
2021-01-11,128.97999572753906,AAPL
2021-01-12,128.8000030517578,AAPL
2021-01-13,130.88999938964844,AAPL
2021-01-14,128.91000366210938,AAPL
2021-01-15,127.13999938964844,AAPL
2021-01-19,127.83000183105469,AAPL
2021-01-20,132.02999877929688,AAPL
2021-01-21,136.8699951171875,AAPL
2021-01-22,139.07000732421875,AAPL
2021-01-25,142.9199981689453,AAPL
2021-01-26,143.16000366210938,AAPL
2021-01-27,142.05999755859375,AAPL
2021-01-28,137.08999633789062,AAPL
2021-01-29,131.9600067138672,AAPL
2021-02-01,134.13999938964844,AAPL
2021-02-02,134.99000549316406,AAPL
2021-02-03,133.94000244140625,AAPL
2021-02-04,137.38999938964844,AAPL
2021-02-05,136.75999450683594,AAPL
2021-02-08,136.91000366210938,AAPL
2021-02-09,136.00999450683594,AAPL
2021-02-10,135.38999938964844,AAPL
2021-02-11,135.1300048828125,AAPL
2021-02-12,135.3699951171875,AAPL
2021-02-16,133.19000244140625,AAPL
2021-02-17,130.83999633789062,AAPL
2021-02-18,129.7100067138672,AAPL
2021-02-19,129.8699951171875,AAPL
2021-02-22,126.0,AAPL
2021-02-23,125.86000061035156,AAPL
2021-02-24,125.3499984741211,AAPL
2021-02-25,120.98999786376953,AAPL
2021-02-26,121.26000213623047,AAPL
2021-03-01,127.79000091552734,AAPL
2021-03-02,125.12000274658203,AAPL
2021-03-03,122.05999755859375,AAPL
2021-03-04,120.12999725341797,AAPL
2021-03-05,121.41999816894531,AAPL
2021-03-08,116.36000061035156,AAPL
2021-03-09,121.08999633789062,AAPL
2021-03-10,119.9800033569336,AAPL
2021-03-11,121.95999908447266,AAPL
2021-03-12,121.02999877929688,AAPL
2021-03-15,123.98999786376953,AAPL
2021-03-16,125.56999969482422,AAPL
2021-03-17,124.76000213623047,AAPL
2021-03-18,120.52999877929688,AAPL
2021-03-19,119.98999786376953,AAPL
2021-03-22,123.38999938964844,AAPL
2021-03-23,122.54000091552734,AAPL
2021-03-24,120.08999633789062,AAPL
2021-03-25,120.58999633789062,AAPL
2021-03-26,121.20999908447266,AAPL
2021-03-29,121.38999938964844,AAPL
2021-03-30,119.9000015258789,AAPL
2021-03-31,122.1500015258789,AAPL
2021-04-01,123.0,AAPL
2021-04-05,125.9000015258789,AAPL
2021-04-06,126.20999908447266,AAPL
2021-04-07,127.9000015258789,AAPL
2021-04-08,130.36000061035156,AAPL
2021-04-09,133.0,AAPL
2021-04-12,131.24000549316406,AAPL
2021-04-13,134.42999267578125,AAPL
2021-04-14,132.02999877929688,AAPL
2021-04-15,134.5,AAPL
2021-04-16,134.16000366210938,AAPL
2021-04-19,134.83999633789062,AAPL
2021-04-20,133.11000061035156,AAPL
2021-04-21,133.5,AAPL
2021-04-22,131.94000244140625,AAPL
2021-04-23,134.32000732421875,AAPL
2021-04-26,134.72000122070312,AAPL
2021-04-27,134.38999938964844,AAPL
2021-04-28,133.5800018310547,AAPL
2021-04-29,133.47999572753906,AAPL
2021-04-30,131.4600067138672,AAPL
2021-05-03,132.5399932861328,AAPL
2021-05-04,127.8499984741211,AAPL
2021-05-05,128.10000610351562,AAPL
2021-05-06,129.74000549316406,AAPL
2021-05-07,130.2100067138672,AAPL
2021-05-10,126.8499984741211,AAPL
2021-05-11,125.91000366210938,AAPL
2021-05-12,122.7699966430664,AAPL
2021-05-13,124.97000122070312,AAPL
2021-05-14,127.44999694824219,AAPL
2021-05-17,126.2699966430664,AAPL
2021-05-18,124.8499984741211,AAPL
2021-05-19,124.69000244140625,AAPL
2021-05-20,127.30999755859375,AAPL
2021-05-21,125.43000030517578,AAPL
2021-05-24,127.0999984741211,AAPL
2021-05-25,126.9000015258789,AAPL
2021-05-26,126.8499984741211,AAPL
2021-05-27,125.27999877929688,AAPL
2021-05-28,124.61000061035156,AAPL
2021-06-01,124.27999877929688,AAPL
2021-06-02,125.05999755859375,AAPL
2021-06-03,123.54000091552734,AAPL
2021-06-04,125.88999938964844,AAPL
2021-06-07,125.9000015258789,AAPL
2021-06-08,126.73999786376953,AAPL
2021-06-09,127.12999725341797,AAPL
2021-06-10,126.11000061035156,AAPL
2021-06-11,127.3499984741211,AAPL
2021-06-14,130.47999572753906,AAPL
2021-06-15,129.63999938964844,AAPL
2021-06-16,130.14999389648438,AAPL
2021-06-17,131.7899932861328,AAPL
2021-06-18,130.4600067138672,AAPL
Date,Close,Stock
2019-01-02,135.67999267578125,FB
2019-01-03,131.74000549316406,FB
2019-01-04,137.9499969482422,FB
2019-01-07,138.0500030517578,FB
2019-01-08,142.52999877929688,FB
2019-01-09,144.22999572753906,FB
2019-01-10,144.1999969482422,FB
2019-01-11,143.8000030517578,FB
2019-01-14,145.38999938964844,FB
2019-01-15,148.9499969482422,FB
2019-01-16,147.5399932861328,FB
2019-01-17,148.3000030517578,FB
2019-01-18,150.0399932861328,FB
2019-01-22,147.57000732421875,FB
2019-01-23,144.3000030517578,FB
2019-01-24,145.8300018310547,FB
2019-01-25,149.00999450683594,FB
2019-01-28,147.47000122070312,FB
2019-01-29,144.19000244140625,FB
2019-01-30,150.4199981689453,FB
2019-01-31,166.69000244140625,FB
2019-02-01,165.7100067138672,FB
2019-02-04,169.25,FB
2019-02-05,171.16000366210938,FB
2019-02-06,170.49000549316406,FB
2019-02-07,166.3800048828125,FB
2019-02-08,167.3300018310547,FB
2019-02-11,165.7899932861328,FB
2019-02-12,165.0399932861328,FB
2019-02-13,164.07000732421875,FB
2019-02-14,163.9499969482422,FB
2019-02-15,162.5,FB
2019-02-19,162.2899932861328,FB
2019-02-20,162.55999755859375,FB
2019-02-21,160.0399932861328,FB
2019-02-22,161.88999938964844,FB
2019-02-25,164.6199951171875,FB
2019-02-26,164.1300048828125,FB
2019-02-27,162.80999755859375,FB
2019-02-28,161.4499969482422,FB
2019-03-01,162.27999877929688,FB
2019-03-04,167.3699951171875,FB
2019-03-05,171.25999450683594,FB
2019-03-06,172.50999450683594,FB
2019-03-07,169.1300048828125,FB
2019-03-08,169.60000610351562,FB
2019-03-11,172.07000732421875,FB
2019-03-12,171.9199981689453,FB
2019-03-13,173.3699951171875,FB
2019-03-14,170.1699981689453,FB
2019-03-15,165.97999572753906,FB
2019-03-18,160.47000122070312,FB
2019-03-19,161.57000732421875,FB
2019-03-20,165.44000244140625,FB
2019-03-21,166.0800018310547,FB
2019-03-22,164.33999633789062,FB
2019-03-25,166.2899932861328,FB
2019-03-26,167.67999267578125,FB
2019-03-27,165.8699951171875,FB
2019-03-28,165.5500030517578,FB
2019-03-29,166.69000244140625,FB
2019-04-01,168.6999969482422,FB
2019-04-02,174.1999969482422,FB
2019-04-03,173.5399932861328,FB
2019-04-04,176.02000427246094,FB
2019-04-05,175.72000122070312,FB
2019-04-08,174.92999267578125,FB
2019-04-09,177.5800018310547,FB
2019-04-10,177.82000732421875,FB
2019-04-11,177.50999450683594,FB
2019-04-12,179.10000610351562,FB
2019-04-15,179.64999389648438,FB
2019-04-16,178.8699951171875,FB
2019-04-17,178.77999877929688,FB
2019-04-18,178.27999877929688,FB
2019-04-22,181.44000244140625,FB
2019-04-23,183.77999877929688,FB
2019-04-24,182.5800018310547,FB
2019-04-25,193.25999450683594,FB
2019-04-26,191.49000549316406,FB
2019-04-29,194.77999877929688,FB
2019-04-30,193.39999389648438,FB
2019-05-01,193.02999877929688,FB
2019-05-02,192.52999877929688,FB
2019-05-03,195.47000122070312,FB
2019-05-06,193.8800048828125,FB
2019-05-07,189.77000427246094,FB
2019-05-08,189.5399932861328,FB
2019-05-09,188.64999389648438,FB
2019-05-10,188.33999633789062,FB
2019-05-13,181.5399932861328,FB
2019-05-14,180.72999572753906,FB
2019-05-15,186.27000427246094,FB
2019-05-16,186.99000549316406,FB
2019-05-17,185.3000030517578,FB
2019-05-20,182.72000122070312,FB
2019-05-21,184.82000732421875,FB
2019-05-22,185.32000732421875,FB
2019-05-23,180.8699951171875,FB
2019-05-24,181.05999755859375,FB
2019-05-28,184.30999755859375,FB
2019-05-29,182.19000244140625,FB
2019-05-30,183.00999450683594,FB
2019-05-31,177.47000122070312,FB
2019-06-03,164.14999389648438,FB
2019-06-04,167.5,FB
2019-06-05,168.1699981689453,FB
2019-06-06,168.3300018310547,FB
2019-06-07,173.35000610351562,FB
2019-06-10,174.82000732421875,FB
2019-06-11,178.10000610351562,FB
2019-06-12,175.0399932861328,FB
2019-06-13,177.47000122070312,FB
2019-06-14,181.3300018310547,FB
2019-06-17,189.00999450683594,FB
2019-06-18,188.47000122070312,FB
2019-06-19,187.47999572753906,FB
2019-06-20,189.52999877929688,FB
2019-06-21,191.13999938964844,FB
2019-06-24,192.60000610351562,FB
2019-06-25,188.83999633789062,FB
2019-06-26,187.66000366210938,FB
2019-06-27,189.5,FB
2019-06-28,193.0,FB
2019-07-01,193.0,FB
2019-07-02,195.0,FB
2019-07-03,197.1999969482422,FB
2019-07-05,196.39999389648438,FB
2019-07-08,195.75999450683594,FB
2019-07-09,199.2100067138672,FB
2019-07-10,202.72999572753906,FB
2019-07-11,201.22999572753906,FB
2019-07-12,204.8699951171875,FB
2019-07-15,203.91000366210938,FB
2019-07-16,203.83999633789062,FB
2019-07-17,201.8000030517578,FB
2019-07-18,200.77999877929688,FB
2019-07-19,198.36000061035156,FB
2019-07-22,202.32000732421875,FB
2019-07-23,202.36000061035156,FB
2019-07-24,204.66000366210938,FB
2019-07-25,200.7100067138672,FB
2019-07-26,199.75,FB
2019-07-29,195.94000244140625,FB
2019-07-30,197.0399932861328,FB
2019-07-31,194.22999572753906,FB
2019-08-01,192.72999572753906,FB
2019-08-02,189.02000427246094,FB
2019-08-05,181.72999572753906,FB
2019-08-06,184.50999450683594,FB
2019-08-07,185.14999389648438,FB
2019-08-08,190.16000366210938,FB
2019-08-09,187.85000610351562,FB
2019-08-12,185.3699951171875,FB
2019-08-13,188.4499969482422,FB
2019-08-14,179.7100067138672,FB
2019-08-15,182.58999633789062,FB
2019-08-16,183.6999969482422,FB
2019-08-19,186.1699981689453,FB
2019-08-20,183.80999755859375,FB
2019-08-21,183.5500030517578,FB
2019-08-22,182.0399932861328,FB
2019-08-23,177.75,FB
2019-08-26,180.36000061035156,FB
2019-08-27,181.3000030517578,FB
2019-08-28,181.75999450683594,FB
2019-08-29,185.57000732421875,FB
2019-08-30,185.6699981689453,FB
2019-09-03,182.38999938964844,FB
2019-09-04,187.13999938964844,FB
2019-09-05,190.89999389648438,FB
2019-09-06,187.49000549316406,FB
2019-09-09,188.75999450683594,FB
2019-09-10,186.1699981689453,FB
2019-09-11,188.49000549316406,FB
2019-09-12,187.47000122070312,FB
2019-09-13,187.19000244140625,FB
2019-09-16,186.22000122070312,FB
2019-09-17,188.0800018310547,FB
2019-09-18,188.13999938964844,FB
2019-09-19,190.13999938964844,FB
2019-09-20,189.92999267578125,FB
2019-09-23,186.82000732421875,FB
2019-09-24,181.27999877929688,FB
2019-09-25,182.8000030517578,FB
2019-09-26,180.11000061035156,FB
2019-09-27,177.10000610351562,FB
2019-09-30,178.0800018310547,FB
2019-10-01,175.80999755859375,FB
